,dteday,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,StandardizedTemp,StandardizedHumidity,StandardizedWindspeed,LogCasual,TempCategory,season_orig,Season_1,Season_2,Season_3,Season_4,fakeNaNvals,WindspeedImputed,HolidayUsage,InteractionTerm,WindSpeedCategory,WeekdayEncoded
99,2011-04-10,0,4,0,0,0,2,0.4579686459159619,0.4563603991670543,0.8575,0.146767,1188,1707,2895,-0.37540242866003737,1.6120718652987784,-0.5641343593488937,7.080026499922591,41-50,2,0,1,0,0,2,0.146767,0,0.39270811387293736,Low,1338.2952380952381
100,2011-04-11,0,4,0,1,1,2,0.6685322513639876,0.6381340945916286,0.716956,0.324474,855,2493,3348,0.547755617948342,0.625307188717233,1.7289221909394363,6.75110146893676,51-75,2,0,1,0,0,2,0.324474,0,0.47930820880891917,High,674.1333333333333
101,2011-04-12,0,4,0,2,1,2,0.5524602865464329,0.5434104147611581,0.739167,0.27487900000000004,257,1777,2034,0.03887010528352703,0.781251449813777,1.0889691243098178,5.54907608489522,51-75,2,0,1,0,0,2,0.27487900000000004,0,0.40836041262566714,High,556.1826923076923
102,2011-04-13,0,4,0,3,1,2,0.4403158684600802,0.44395074783441474,0.8191669999999999,0.250617,209,1953,2162,-0.4527961621056147,1.342934439671213,0.7759024582634854,5.342334251964811,41-50,2,0,1,0,0,2,0.250617,0,0.36069222901883846,High,551.1442307692307
103,2011-04-14,0,4,0,4,1,1,0.5088485684017402,0.5036218225044445,0.540417,0.1107,529,2738,3267,-0.15233344314558347,-0.614179728113293,-1.029527791229738,6.270988431858299,51-75,2,0,1,0,0,2,0.1107,0,0.2749904167899633,Low,590.9615384615385
104,2011-04-15,0,4,1,5,0,1,0.4828896277129293,0.47628094799550136,0.67125,0.226375,642,2484,3126,-0.2661432581291164,0.30440365453693263,0.4630938638238197,6.464588303689961,41-50,2,0,1,0,0,2,0.226375,642,0.3241396626023038,High,752.2884615384615
105,2011-04-16,0,4,0,6,0,3,0.4631596864242703,0.4547261685864391,0.888333,0.340808,121,674,795,-0.35264374343844623,1.8285515106272079,1.939689272103429,4.795790545596741,41-50,2,0,1,0,0,2,0.340808,0,0.41144003372033133,High,1465.2571428571428
106,2011-04-17,0,4,0,0,0,1,0.49535011861141287,0.4812466462175634,0.47958300000000004,0.303496,1558,2186,3744,-0.21151367286365652,-1.0412975156756346,1.4582308827076358,7.351158226430694,41-50,2,0,1,0,0,2,0.303496,0,0.23756149593401724,High,1338.2952380952381
107,2011-04-18,0,4,0,1,1,1,0.5649207774449165,0.5566575272266752,0.5425,0.16356700000000002,669,2760,3429,0.09349969054898738,-0.5995549072648804,-0.34735420974958714,6.505784060128229,51-75,2,0,1,0,0,2,0.16356700000000002,0,0.3064695217638672,Medium,674.1333333333333
108,2011-04-19,0,4,0,2,1,2,0.5566133681628975,0.5384276522840376,0.6658329999999999,0.157971,409,2795,3204,0.057078146052505205,0.2663706950862101,-0.4195626452946897,6.013715156042802,51-75,2,0,1,0,0,2,0.157971,0,0.3706115487640065,Medium,556.1826923076923
109,2011-04-20,0,4,0,3,1,1,0.6677198273574065,0.6370511707129078,0.614167,0.24192499999999997,613,3331,3944,0.5441937689890342,-0.09637822183846836,0.6637445380065108,6.418364935936212,51-75,2,0,1,0,0,2,0.24192499999999997,0,0.4100914832086163,High,551.1442307692307
110,2011-04-21,0,4,0,4,1,1,0.4984652413360337,0.4920050027145291,0.40708300000000003,0.325258,745,3444,4189,-0.19785627654729182,-1.550322725233937,1.7390385979207375,6.61338421837956,41-50,2,0,1,0,0,2,0.325258,0,0.20291672583879664,High,590.9615384615385
111,2011-04-22,0,4,0,5,1,2,0.3458242278296093,0.3188185654894606,0.729583,0.219521,177,1506,1683,-0.8670686960491788,0.7139618276288558,0.37465272421943596,5.176149732573829,31-40,2,0,1,0,0,2,0.219521,0,0.25230747761260985,High,752.2884615384615
112,2011-04-23,0,4,0,6,0,2,0.4995032002278776,0.4870550561125212,0.887917,0.230725,1462,2574,4036,-0.19330563209467813,1.8256307590799488,0.5192244382736403,7.2875606403097235,41-50,2,0,1,0,0,2,0.230725,0,0.4435173830367364,High,1465.2571428571428
113,2011-04-24,0,4,0,0,0,2,0.6511062548424583,0.6204739032409483,0.8108330000000001,0.19217499999999998,1710,2481,4191,0.47135614295459616,1.2844211142028166,0.021791416425231427,7.444248649496705,51-75,2,0,1,0,0,2,0.19217499999999998,0,0.5279384379326751,Medium,1338.2952380952381
114,2011-04-25,0,4,0,1,1,1,0.6822574820886671,0.650319285338497,0.7766670000000001,0.185333,773,3300,4073,0.6079301061182453,1.0445403513094513,-0.06649488021515261,6.650279048587422,51-75,2,0,1,0,0,2,0.185333,0,0.5298868718413589,Medium,674.1333333333333
115,2011-04-26,0,4,0,2,1,1,0.7134087093348764,0.6760246166318207,0.729167,0.32649999999999996,678,3722,4400,0.7445040692818969,0.7110410760815974,1.7550648446946857,6.519147287940395,51-75,2,0,1,0,0,2,0.32649999999999996,0,0.5201940883595838,High,556.1826923076923
116,2011-04-27,0,4,0,3,1,2,0.6988710546036156,0.6511619970113927,0.835417,0.31220000000000003,547,3325,3872,0.6807677321526848,1.4570262969860057,1.5705436459286104,6.304448802421981,51-75,2,0,1,0,0,2,0.31220000000000003,0,0.5838487598237887,High,551.1442307692307
117,2011-04-28,0,4,0,4,1,2,0.6957559318789949,0.6561329457734728,0.700833,0.320908,569,3489,4058,0.6671103358363203,0.5121070031488398,1.6829080234709175,6.343880434126331,51-75,2,0,1,0,0,2,0.320908,0,0.4876087170065516,High,590.9615384615385
118,2011-04-29,0,4,0,5,1,1,0.5618056547202955,0.5491978224960435,0.457083,0.240063,878,3717,4595,0.07984229423262193,-1.199270856573039,0.6397180714259213,6.777646593635117,51-75,2,0,1,0,0,2,0.240063,0,0.25679181407651686,High,752.2884615384615
119,2011-04-30,0,4,0,6,0,1,0.5150788138509821,0.5053006826752131,0.503333,0.235075,1965,3347,5312,-0.12501865051285305,-0.8745478780617081,0.5753550127234607,7.583247524303362,51-75,2,0,1,0,0,2,0.235075,0,0.25925616461205636,High,1465.2571428571428
120,2011-05-01,0,5,0,0,0,2,0.4891198731621711,0.48453873480887505,0.762083,0.106354,1138,2213,3351,-0.23882846549638648,0.9421455422584395,-1.0856067513582253,7.037027614686276,41-50,2,0,1,0,0,2,0.106354,0,0.3727499402990468,Low,1338.2952380952381
121,2011-05-02,0,5,0,1,1,2,0.6106096594223864,0.5956257226055699,0.73,0.183454,847,3554,4401,0.2938099908418501,0.7168896002134878,-0.09074070766140827,6.741700694652055,51-75,2,0,1,0,0,2,0.183454,0,0.4457450513783421,Medium,674.1333333333333
122,2011-05-03,0,5,0,2,1,2,0.694717972987151,0.66026774603768,0.6970829999999999,0.342667,603,3848,4451,0.6625596913837066,0.4857781129992714,1.963677027943019,6.401917196727186,51-75,2,0,1,0,0,2,0.342667,0,0.4842760887638021,High,556.1826923076923
123,2011-05-04,0,5,0,3,1,2,0.4423930322928575,0.4273682298224372,0.737083,0.328996,255,2378,2633,-0.44368941024186215,0.766619607927991,1.7872721812065833,5.541263545158426,41-50,2,0,1,0,0,2,0.328996,0,0.3260803834215163,High,551.1442307692307
124,2011-05-05,0,5,0,4,1,1,0.4984652413360337,0.47628619853551935,0.444167,0.29539200000000004,614,3819,4433,-0.19785627654729182,-1.2899545752855224,1.3536602676866378,6.419994928147142,41-50,2,0,1,0,0,2,0.29539200000000004,0,0.22140181084850208,High,590.9615384615385
125,2011-05-06,0,5,0,5,1,1,0.5233862231330011,0.5185530456807482,0.59,0.228246,894,3714,4608,-0.08859710601637087,-0.26605563203702726,0.4872364626274092,6.795705775173514,51-75,2,0,1,0,0,2,0.228246,0,0.3087978716484706,High,752.2884615384615
126,2011-05-07,0,5,0,6,0,1,0.5742661456187792,0.5690947438944095,0.54125,0.16044999999999998,1612,3102,4714,0.1344718794980823,-0.6083312039814027,-0.3875746696484589,7.385230923066573,51-75,2,0,1,0,0,2,0.16044999999999998,0,0.31082155131616424,Medium,1465.2571428571428
127,2011-05-08,0,5,0,0,0,1,0.5846494726844857,0.577380096042878,0.631667,0.0746375,1401,2932,4333,0.17999471289979088,0.026489932192845723,-1.494863156999083,7.244941546337007,51-75,2,0,1,0,0,2,0.0746375,0,0.36930377846219103,Low,1338.2952380952381
128,2011-05-09,0,5,0,1,1,1,0.5898417592418838,0.5856667608263509,0.58875,0.176,664,3698,4362,0.2027588610799076,-0.2748319287535495,-0.1869239954657674,6.498282149476434,51-75,2,0,1,0,0,2,0.176,0,0.34726933575365904,Medium,674.1333333333333
129,2011-05-10,0,5,0,2,1,1,0.5898417592418838,0.5823523574399626,0.48916699999999996,0.115671,694,4109,4803,0.2027588610799076,-0.9740078934907141,-0.9653840933929434,6.542471960506805,51-75,2,0,1,0,0,2,0.115671,0,0.28853112384307456,Low,556.1826923076923
130,2011-05-11,0,5,0,3,1,1,0.6023022501403674,0.5898068116305761,0.632917,0.120642,550,3632,4182,0.25738844634536795,0.03526622890936799,-0.9012403955561487,6.309918278226516,51-75,2,0,1,0,0,2,0.120642,0,0.3812073332520909,Low,551.1442307692307
131,2011-05-12,0,5,0,4,1,1,0.5929568819665048,0.5831950691128581,0.7475,0.189667,695,4169,4864,0.21641625739627304,0.8397577542448026,-0.010570763050664808,6.543911845564792,51-75,2,0,1,0,0,2,0.189667,0,0.4432352692699623,Medium,590.9615384615385
132,2011-05-13,0,5,0,5,1,2,0.5649207774449165,0.5450459579767779,0.8633330000000001,0.179725,692,3413,4105,0.09349969054898738,1.6530255762967596,-0.13885815872425444,6.539585955617669,51-75,2,0,1,0,0,2,0.179725,0,0.4877147495538522,Medium,752.2884615384615
133,2011-05-14,0,5,0,6,0,2,0.575304104510623,0.553353624920323,0.9225,0.13495000000000001,902,2507,3409,0.13902252395069548,2.0684392945579457,-0.7166159681474058,6.804614520062624,51-75,2,0,1,0,0,2,0.13495000000000001,0,0.5307180364110496,Low,1465.2571428571428
134,2011-05-15,0,5,0,0,0,2,0.6272232319373346,0.5997828376648539,0.867083,0.152979,1582,2971,4553,0.36664761687628816,1.6793544664463262,-0.4839773183184835,7.366445148327599,51-75,2,0,1,0,0,2,0.152979,0,0.54385460161792,Medium,1338.2952380952381
135,2011-05-16,0,5,0,1,1,1,0.6459139682850602,0.618831796850306,0.7879169999999999,0.126871,773,3185,3958,0.4485919947744789,1.1235270217581517,-0.8208639936600722,6.650279048587422,51-75,2,0,1,0,0,2,0.126871,0,0.5089265961492597,Low,674.1333333333333
136,2011-05-17,0,5,0,2,1,2,0.6261852730454911,0.6031024915912601,0.837917,0.277354,678,3445,4123,0.36209697242367594,1.474578890419051,1.1209054856347151,6.519147287940395,51-75,2,0,1,0,0,2,0.277354,0,0.5246912854344588,High,556.1826923076923
137,2011-05-18,0,5,0,3,1,2,0.6116476183142302,0.5881765189549746,0.87,0.201492,536,3319,3855,0.29836063529446333,1.6998348324640027,0.14201407439051372,6.284134161070802,51-75,2,0,1,0,0,2,0.201492,0,0.5321334279333803,Medium,551.1442307692307
138,2011-05-19,0,5,0,4,1,2,0.5877645954091066,0.5666283027209349,0.829583,0.108213,735,3840,4575,0.19365210921615583,1.4160655649506522,-1.0616189955186355,6.5998704992128365,51-75,2,0,1,0,0,2,0.108213,0,0.48759951635327287,Low,590.9615384615385
139,2011-05-20,0,5,0,5,1,1,0.595034045799282,0.5906495233034718,0.719583,0.125013,909,4008,4917,0.2255230092600253,0.6437514538966762,-0.8448388459193289,6.812345094177479,51-75,2,0,1,0,0,2,0.125013,0,0.42817638377838474,Low,752.2884615384615
140,2011-05-21,0,5,0,6,0,1,0.6770651955312693,0.6470048819521087,0.626667,0.12064999999999998,2258,3547,5805,0.5851659579381295,-0.008615254673244126,-0.9011371669134826,7.722234744709607,51-75,2,0,1,0,0,2,0.12064999999999998,0,0.4242944148879939,Low,1465.2571428571428
141,2011-05-22,0,5,0,0,0,1,0.6791423593640465,0.650319285338497,0.7495829999999999,0.148008,1576,3084,4660,0.5942727098018818,0.8543825750932145,-0.5481210161552783,7.362645270417825,51-75,2,0,1,0,0,2,0.148008,0,0.5090735671591801,Low,1338.2952380952381
142,2011-05-23,0,5,0,1,1,2,0.7134087093348764,0.6710536678697405,0.81,0.23384200000000002,836,3438,4274,0.7445040692818969,1.2785725900709253,0.5594448981725118,6.728628613084702,51-75,2,0,1,0,0,2,0.23384200000000002,0,0.5778610545612499,High,674.1333333333333
143,2011-05-24,0,5,0,2,1,2,0.7487130181975503,0.6901091902302152,0.740833,0.207092,659,3833,4492,0.8992860732145262,0.7929484980775579,0.2142741242569491,6.490723534502507,51-75,2,0,1,0,0,2,0.207092,0,0.5546713114103458,Medium,556.1826923076923
144,2011-05-25,0,5,0,3,1,1,0.7497509770893939,0.7041924511936053,0.69625,0.15423299999999998,740,4238,4978,0.9038367176671385,0.47992958886738185,-0.4677962285805356,6.606650186198215,51-75,2,0,1,0,0,2,0.15423299999999998,0,0.5220141177984905,Medium,551.1442307692307
145,2011-05-26,0,5,0,4,1,1,0.8089383088571911,0.7555768610801622,0.6775,0.199642,758,3919,4677,1.1633272476780743,0.34828513811954476,0.11814245077392319,6.630683385642372,76-100,2,0,1,0,0,2,0.199642,0,0.548055704250747,Medium,590.9615384615385
146,2011-05-27,0,5,0,5,1,1,0.7757111638272947,0.7323694742004215,0.65375,0.24067899999999998,871,3808,4679,1.0176519956091983,0.18153550050561854,0.6476666769112289,6.769641976852503,76-100,2,0,1,0,0,2,0.24067899999999998,0,0.507121173352094,High,752.2884615384615
147,2011-05-28,0,5,0,6,0,1,0.743520731640152,0.7000405866743395,0.729583,0.230092,2001,2757,4758,0.8765219250344081,0.7139618276288558,0.5110564719226662,7.601402334583733,51-75,2,0,1,0,0,2,0.230092,0,0.542460085952217,High,1465.2571428571428
148,2011-05-29,0,5,0,0,0,1,0.7580583863714129,0.7042029522736414,0.81875,0.213938,2355,2433,4788,0.9402582621636206,1.340006667086582,0.30261203521866636,7.764296006450518,76-100,2,0,1,0,0,2,0.213938,0,0.6206603038415943,Medium,1338.2952380952381
149,2011-05-30,0,5,1,1,0,1,0.8400895361034002,0.7771093256941477,0.685,0.131225,1549,2549,4098,1.299901210841725,0.4009429184186799,-0.7646818048889187,7.3453648404168685,76-100,2,0,1,0,0,2,0.131225,1549,0.5754613322308292,Low,674.1333333333333
150,2011-05-31,0,5,0,2,1,1,0.892008663530112,0.8483735927240116,0.636667,0.111329,673,3309,3982,1.5275263037673181,0.06159511905893557,-1.0214114392000975,6.511745329644728,76-100,2,0,1,0,0,2,0.111329,0,0.5679124797837258,Low,556.1826923076923
151,2011-06-01,0,6,0,3,1,2,0.8785102137397847,0.8425769965440947,0.677083,0.207092,513,3461,3974,1.4683460740492449,0.34535736553491286,0.2142741242569491,6.240275845170769,76-100,2,0,1,0,0,2,0.207092,0,0.5948243310495747,Medium,551.1442307692307
152,2011-06-02,0,6,0,4,1,1,0.8172457181392102,0.7414712853216954,0.305,0.292287,736,4232,4968,1.1997487921745569,-2.2670512834041467,1.3135946507517655,6.601230118728877,76-100,2,0,1,0,0,2,0.292287,0,0.2492599440324591,High,590.9615384615385
153,2011-06-03,0,6,0,5,1,1,0.6988710546036156,0.6669018033504747,0.354167,0.253121,898,4414,5312,0.6807677321526848,-1.9218479388751388,0.8082130234180487,6.8001700683022,51-75,2,0,1,0,0,2,0.253121,0,0.24751706479579874,High,752.2884615384615
154,2011-06-04,0,6,0,6,0,1,0.7175617909513412,0.6768292618895855,0.45625,0.12314200000000002,1869,3473,5342,0.7627121100508756,-1.2051193807049296,-0.8689814447229183,7.533158807455563,51-75,2,0,1,0,0,2,0.12314200000000002,0,0.3273875671215494,Low,1465.2571428571428
155,2011-06-05,0,6,0,0,0,2,0.7341753634662893,0.7058489965692972,0.6525,0.13869199999999998,1685,3221,4906,0.8355497360853131,0.17275920378909548,-0.6683307705402274,7.429520842786462,51-75,2,0,1,0,0,2,0.13869199999999998,0,0.47904942466175376,Low,1338.2952380952381
156,2011-06-06,0,6,0,1,1,1,0.7715568361617401,0.7124830538820919,0.6,0.121896,673,3875,4548,0.9994384918816932,-0.19584525830484753,-0.8850593058182004,6.511745329644728,76-100,2,0,1,0,0,2,0.121896,0,0.462934101697044,Low,674.1333333333333
157,2011-06-07,0,6,0,2,1,1,0.8079003499653473,0.757233406455854,0.597917,0.187808,763,4070,4833,1.158776603225461,-0.21047007915326016,-0.03455851889025472,6.637258031284457,76-100,2,0,1,0,0,2,0.187808,0,0.4830573535502306,Medium,556.1826923076923
158,2011-06-08,0,6,0,3,1,1,0.8930466224219556,0.850862348692563,0.622083,0.136817,676,3725,4401,1.5320769482199308,-0.04079968999207472,-0.6925249836651498,6.516193076042964,76-100,2,0,1,0,0,2,0.136817,0,0.5555491220161175,Low,551.1442307692307
159,2011-06-09,0,6,0,4,1,2,0.9335432178420274,0.8906351893292226,0.568333,0.149883,563,3352,3915,1.7096231003326763,-0.4181804488025408,-0.5239268030303559,6.333279628139691,76-100,2,0,1,0,0,2,0.149883,0,0.5305634176258129,Medium,590.9615384615385
160,2011-06-10,0,6,0,5,1,1,0.8670876817331448,0.8193761728393766,0.605,0.140554,815,3771,4586,1.4182671332363979,-0.16074007143875768,-0.6443043039596371,6.703188113240863,76-100,2,0,1,0,0,2,0.140554,0,0.5245880474485526,Low,752.2884615384615
161,2011-06-11,0,6,0,6,0,1,0.8297062090376938,0.7862268884354756,0.6545830000000001,0.15485,1729,3237,4966,1.2543783774400168,0.1873840246375097,-0.4598347195148943,7.455298485683291,76-100,2,0,1,0,0,2,0.15485,0,0.5431115794305208,Medium,1465.2571428571428
162,2011-06-12,0,6,0,0,0,1,0.789209613617622,0.7406613895239126,0.747917,0.16356700000000002,1467,2993,4460,1.0768322253272713,0.8426855268294345,-0.34735420974958714,7.2909747781429814,76-100,2,0,1,0,0,2,0.16356700000000002,0,0.590263286588051,Medium,1338.2952380952381
163,2011-06-13,0,6,0,1,1,1,0.7175617909513412,0.6859625762509675,0.494583,0.30535,863,4157,5020,0.7627121100508756,-0.9359819550773655,1.4821541206455595,6.760414691083428,51-75,2,0,1,0,0,2,0.30535,0,0.35489386325408717,High,674.1333333333333
164,2011-06-14,0,6,0,2,1,1,0.6791423593640465,0.6726944616253783,0.5070830000000001,0.269283,727,4164,4891,0.5942727098018818,-0.8482189879121405,1.016760688764715,6.588926477533519,51-75,2,0,1,0,0,2,0.269283,0,0.34438154501339885,High,556.1826923076923
165,2011-06-15,0,6,0,3,1,1,0.7071784638856347,0.6677169496882756,0.471667,0.167912,769,4411,5180,0.717189276649167,-1.0968760475220283,-0.2912881532014333,6.645090969505644,51-75,2,0,1,0,0,2,0.167912,0,0.3335527445255456,Medium,551.1442307692307
166,2011-06-16,0,6,0,4,1,2,0.7092543816693221,0.6776824746425171,0.688333,0.20647100000000002,545,3222,3767,0.7262905655543929,0.4243440359836148,0.20626100086997498,6.300785794663244,51-75,2,0,1,0,0,2,0.20647100000000002,0,0.48820319629758946,Medium,590.9615384615385
167,2011-06-17,0,6,0,5,1,1,0.7352145684072228,0.684294217160235,0.735833,0.143029,863,3981,4844,0.8401058434964521,0.757843311211468,-0.6123679426347396,6.760414691083428,51-75,2,0,1,0,0,2,0.143029,0,0.5409951415147919,Low,752.2884615384615
168,2011-06-18,0,6,0,6,0,1,0.7944019001750202,0.7414870369417496,0.670417,0.11940800000000001,1807,3312,5119,1.099596373507389,0.2985551304050422,-0.9171634136874308,7.499423290592229,76-100,2,0,1,0,0,2,0.11940800000000001,0,0.5325805387096365,Low,1465.2571428571428
169,2011-06-19,0,6,0,0,0,2,0.797517022899641,0.7439705423702828,0.666667,0.102,1639,3105,4744,1.1132537698237535,0.27222624025547465,-1.141788940129379,7.40184157874383,76-100,2,0,1,0,0,2,0.102,0,0.531678281105435,Low,1338.2952380952381
170,2011-06-20,0,6,0,1,1,2,0.7175617909513412,0.6776824746425171,0.74625,0.155475,699,3311,4010,0.7627121100508756,0.8309814575282796,-0.4517699818065866,6.54965074223381,51-75,2,0,1,0,0,2,0.155475,0,0.5354804864974384,Medium,674.1333333333333
171,2011-06-21,0,6,0,2,1,2,0.7746719588863612,0.7332069353332992,0.770417,0.17102499999999998,774,4061,4835,1.0130958881980592,1.0006588677268384,-0.25111930762389545,6.651571873589727,76-100,3,0,0,1,0,3,0.17102499999999998,0,0.5968204465493537,Medium,556.1826923076923
172,2011-06-22,0,6,0,3,1,1,0.8400895361034002,0.8069547077916965,0.7075,0.172262,661,3846,4507,1.299901210841725,0.5589162593160838,-0.235157578751613,6.493753839851686,76-100,3,0,0,1,0,3,0.172262,0,0.5943633467931556,Medium,551.1442307692307
173,2011-06-23,0,6,0,4,1,2,0.8338592906541584,0.8069599583317145,0.703333,0.238804,746,4044,4790,1.272586418208995,0.5296595965818843,0.6234724637863065,6.61472560020376,76-100,3,0,0,1,0,3,0.238804,0,0.5864807564736612,High,590.9615384615385
174,2011-06-24,0,6,0,5,1,1,0.8286682501458501,0.758064304413709,0.573333,0.222025,969,4022,4991,1.2498277329874041,-0.3830752619364509,0.40696328937399934,6.876264611890766,76-100,3,0,0,1,0,3,0.222025,0,0.47510285386087064,High,752.2884615384615
175,2011-06-25,0,6,0,6,0,1,0.7923247363422428,0.7406456379038585,0.483333,0.209571,1782,3420,5202,1.0904896216436357,-1.0149686255260675,0.24626209990318024,7.485491608030754,76-100,3,0,0,1,0,3,0.209571,0,0.38295669179050523,Medium,1465.2571428571428
176,2011-06-26,0,6,0,0,0,1,0.7736339999945174,0.7331846205382224,0.513333,0.0945333,1920,3385,5305,1.0085452437454459,-0.8043375043295283,-1.2381361034039708,7.560080465021827,76-100,3,0,0,1,0,3,0.0945333,0,0.39713186211918566,Low,1338.2952380952381
177,2011-06-27,0,6,0,1,1,2,0.7767491227191384,0.7323642236604037,0.658333,0.10758799999999999,854,3854,4708,1.0222026400618114,0.21371291478707571,-1.069683733226943,6.74993119378857,76-100,3,0,0,1,0,3,0.10758799999999999,0,0.5113595802070585,Low,674.1333333333333
178,2011-06-28,0,6,0,2,1,1,0.8535892319428172,0.8052863487009639,0.634167,0.14428300000000002,732,3916,4648,1.3590869035183237,0.04404252562589104,-0.596186852896791,6.595780513961311,76-100,3,0,0,1,0,3,0.14428300000000002,0,0.5413181224534805,Low,556.1826923076923
